Time [s],Packet ID,MOSI,MISO
12.869688399999999,29762,0x00,
12.869725519999999,29762,0x00,
12.869762560000000,29762,0x80,
12.869799680000000,29762,0x00,
12.869836720000000,29762,0x76,
12.869873840000000,29762,0x00,
12.869910880000001,29762,0x80,
12.869948000000001,29762,0x06,
12.869985040000000,29762,0x19,
12.870022160000000,29762,0x00,
12.870059200000000,29762,0x00,
12.870096320000000,29762,0x00,
12.870133360000001,29762,0x00,
12.870170560000000,29762,0x4B,
12.870207840000001,29763,0xD0,
12.870245280000001,29764,0x40,
12.870279920000000,29764,0x1B,
12.870319200000001,29765,0x40,
12.870353840000000,29765,0x1B,
12.870395680000000,29766,0x40,
12.870430320000001,29766,0x1B,
12.870469520000000,29767,0x40,
12.870504240000001,29767,0x1B,
12.870543440000001,29768,0x40,
12.870578160000001,29768,0x1B,
12.870617360000001,29769,0x40,
12.870652079999999,29769,0x1B,
12.870691280000001,29770,0x40,
12.870725920000000,29770,0x1B,
12.870765199999999,29771,0x40,
12.870799840000000,29771,0x1B,
12.870839040000000,29772,0x40,
12.870873760000000,29772,0x1B,
12.870912960000000,29773,0x40,
12.870947680000000,29773,0x1B,
12.870986880000000,29774,0x40,
12.871021600000001,29774,0x1B,
12.871060800000000,29775,0x40,
12.871095520000001,29775,0x1B,
12.871134720000001,29776,0x40,
12.871169360000000,29776,0x1B,
12.871208559999999,29777,0x40,
12.871243280000000,29777,0x1B,
12.871282480000000,29778,0x40,
12.871317200000000,29778,0x1B,
12.871356400000000,29779,0x40,
12.871391120000000,29779,0x1B,
12.871433039999999,29780,0x40,
12.871467680000000,29780,0x1B,
12.871506960000000,29781,0x40,
12.871541600000000,29781,0x1B,
12.871580800000000,29782,0x40,
12.871615520000001,29782,0x1B,
12.871654720000000,29783,0x40,
12.871689440000001,29783,0x1B,
12.871728640000001,29784,0x40,
12.871763359999999,29784,0x1B,
12.871802560000001,29785,0x40,
12.871837279999999,29785,0x1B,
12.871876479999999,29786,0x40,
12.871911200000000,29786,0x1B,
12.871950399999999,29787,0x40,
12.871985040000000,29787,0x1B,
12.872024320000000,29788,0x40,
12.872058960000000,29788,0x1B,
12.872098160000000,29789,0x40,
12.872132880000001,29789,0x1B,
12.872172080000000,29790,0x40,
12.872206800000001,29790,0x1B,
12.872246000000001,29791,0x40,
12.872280719999999,29791,0x1B,
12.872319920000001,29792,0x40,
12.872354639999999,29792,0x1B,
12.872393840000001,29793,0x40,
12.872431199999999,29793,0x1B,
12.872470399999999,29794,0x40,
12.872505120000000,29794,0x1A,
12.872543920000000,29795,0xC0,
12.879667280000000,29796,0x0F,
12.879703760000000,29796,0xA5,
12.879740959999999,29797,0xB0,
12.879992160000000,29798,0xA0,
12.880030240000000,29799,0xE0,
12.880067120000000,29800,0x05,
12.880103999999999,29800,0x20,
12.880141040000000,29800,0x00,
12.880178160000000,29800,0x00,
12.880215200000000,29800,0x00,
12.880252320000000,29800,0x80,
12.880289360000001,29800,0x00,
12.880326480000001,29800,0x76,
12.880363600000001,29800,0x00,
